rpm,label
591,1
-276,1
514,1
563,1
562,1
575,1
476,1
-293,1
529,1
535,1
524,1
479,1
541,1
-287,1
440,1
-279,1
1343,1
639,1
514,1
605,1
475,1
517,1
616,1
465,1
552,1
497,1
628,1
621,1
583,1
551,1
636,1
545,1
630,1
630,1
690,1
600,1
602,1
694,1
583,1
572,1
634,1
604,1
646,1
1463,1
626,1
685,1
671,1
666,1
731,1
694,1
728,1
808,1
779,1
717,1
768,1
797,1
793,1
811,1
773,1
746,1
733,1
-55,1
892,1
821,1
791,1
915,1
904,1
909,1
853,1
137,1
900,1
935,1
927,1
944,1
930,1
784,1
1020,1
1827,1
1844,1
976,1
965,1
965,1
1004,1
1014,1
1058,1
1158,1
1120,1
1092,1
1027,1
1139,1
1180,1
1163,1
1094,1
2019,1
1221,1
1194,1
1297,1
1201,1
1195,1
1197,1
1198,1
1244,1
1260,1
1207,1
1245,1
1259,1
1362,1
1344,1
1393,1
1271,1
1398,1
1405,1
1453,1
1457,1
1472,1
1523,1
1479,1
1473,1
1504,1
1567,1
1569,1
776,1
1525,1
722,1
1583,1
1628,1
1659,1
1760,1
1669,1
2439,1
1674,1
1777,1
1769,1
1728,1
1752,1
1677,1
1876,1
1720,1
1801,1
1824,1
1840,1
2666,1
1842,1
1856,1
1897,1
2632,1
1805,1
1962,1
1959,1
1926,1
1922,1
1259,1
2041,1
2075,1
2030,1
2007,1
1242,1
2079,1
2199,1
2082,1
2975,1
2139,1
2137,1
2192,1
2100,1
2099,1
2116,1
2170,1
2224,1
2205,1
2279,1
2360,1
2219,1
1491,1
2261,1
2415,1
2413,1
2341,1
2405,1
2361,1
2398,1
3187,1
2365,1
2469,1
2508,1
2466,1
3350,1
2471,1
2479,1
2584,1
2617,1
2546,1
2696,1
2530,1
2562,1
2595,1
2584,1
2649,1
2634,1
2664,1
3476,1
2601,1
3511,1
2734,1
2771,1
2679,1
2723,1
2860,1
2817,1
2812,1
3686,1
2895,1
2783,1
2872,1
2919,1
2845,1
2929,1
2919,1
2908,1
2987,1
3002,1
2945,1
3760,1
3033,1
3042,1
2928,1
3036,1
2988,1
3042,1
3011,1
3034,1
3857,1
3141,1
3073,1
3176,1
3084,1
3084,1
3082,1
3139,1
3242,1
3115,1
3140,1
3150,1
3167,1
3173,1
3306,1
3285,1
3299,1
3260,1
3278,1
3255,1
3252,1
2543,1
3345,1
3235,1
3313,1
2438,1
3332,1
3355,1
3321,1
2535,1
3284,1
3482,1
3426,1
3334,1
3316,1
3421,1
3405,1
3324,1
3375,1
3278,1
3353,1
3431,1
3375,1
3399,1
3401,1
3393,1
3488,1
3370,1
3375,1
3425,1
3466,1
3400,1
3401,1
3420,1
3458,1
3456,1
3472,1
2631,1
2636,1
3495,1
3395,1
3408,1
3470,1
3512,1
3504,1
3498,1
2724,1
3417,1
3511,1
3458,1
3449,1
3451,1
3496,1
4325,1
3559,1
3512,1
4286,1
3527,1
3521,1
3534,1
3521,1
3514,1
3452,1
3515,1
3476,1
3453,1
3529,1
3447,1
3515,1
2694,1
3496,1
3564,1
3452,1
3453,1
3486,1
3394,1
3600,1
3468,1
3434,1
3358,1
3392,1
3440,1
3354,1
2715,1
3438,1
3383,1
3392,1
3451,1
2666,1
3396,1
3531,1
3281,1
3409,1
3369,1
3335,1
3331,1
3363,1
3438,1
3381,1
3455,1
3370,1
3366,1
2589,1
3365,1
3381,1
3401,1
3360,1
2522,1
3391,1
3300,1
3310,1
3393,1
3274,1
4049,1
3265,1
3369,1
3278,1
3219,1
2517,1
3205,1
3150,1
3199,1
3199,1
3297,1
3159,1
3221,1
3192,1
3112,1
3160,1
3138,1
3151,1
3081,1
3063,1
3056,1
3106,1
2258,1
3839,1
2991,1
3014,1
3059,1
3028,1
3032,1
2948,1
2979,1
2980,1
2975,1
2863,1
2937,1
3006,1
2939,1
3001,1
2844,1
2877,1
2084,1
2736,1
2902,1
2855,1
2798,1
2753,1
2745,1
2790,1
2796,1
2781,1
2714,1
2682,1
2686,1
2670,1
2635,1
2660,1
2690,1
2730,1
2523,1
2700,1
2704,1
3426,1
2599,1
2567,1
2472,1
2605,1
2506,1
2470,1
2467,1
2592,1
2442,1
2444,1
2469,1
2364,1
2390,1
2398,1
2348,1
2389,1
2333,1
3208,1
2362,1
2350,1
2269,1
2341,1
2274,1
2275,1
2174,1
2170,1
3001,1
2963,1
2173,1
2070,1
2177,1
2121,1
2107,1
2133,1
2147,1
2836,1
2111,1
2078,1
1982,1
1997,1
1204,1
2774,1
1875,1
1991,1
1110,1
1916,1
1893,1
1064,1
1851,1
1839,1
1864,1
1897,1
1806,1
1844,1
1748,1
1801,1
1698,1
1830,1
1666,1
1700,1
1671,1
1683,1
1651,1
803,1
1638,1
1712,1
1567,1
1464,1
1511,1
1630,1
1600,1
1475,1
1630,1
704,1
1522,1
1388,1
1532,1
1495,1
1402,1
2151,1
1382,1
1308,1
1463,1
1407,1
1485,1
1403,1
1316,1
1333,1
2086,1
1281,1
2059,1
1343,1
1250,1
1184,1
1203,1
1138,1
1200,1
1160,1
1235,1
1187,1
1250,1
1175,1
1171,1
1051,1
1043,1
1143,1
1032,1
1073,1
988,1
1078,1
1011,1
1050,1
989,1
1057,1
972,1
160,1
1013,1
972,1
971,1
819,1
905,1
68,1
915,1
867,1
823,1
947,1
907,1
819,1
1661,1
778,1
836,1
879,1
806,1
802,1
792,1
814,1
1718,1
698,1
771,1
733,1
747,1
752,1
828,1
721,1
759,1
683,1
-137,1
643,1
681,1
678,1
663,1
666,1
675,1
742,1
668,1
565,1
-121,1
1410,1
623,1
626,1
619,1
689,1
-226,1
624,1
589,1
1479,1
527,1
612,1
455,1
413,1
627,1
615,1
547,1
500,1
583,1
532,1
632,1
464,1
511,1
560,1
531,1
472,1
469,1
459,1
529,1
481,1
537,1
1276,1
517,1
495,1
513,1
1223,1
497,1
-286,1
491,1
531,1
535,1
485,1
388,1
491,1
565,1
558,1
487,1
452,1
582,1
484,1
484,1
527,1
494,1
515,1
572,1
518,1
563,1
468,1
468,1
543,1
460,1
554,1
508,1
572,1
530,1
529,1
529,1
626,1
562,1
534,1
470,1
488,1
530,1
559,1
618,1
580,1
609,1
621,1
1432,1
599,1
618,1
531,1
744,1
558,1
596,1
673,1
716,1
603,1
-111,1
591,1
649,1
639,1
626,1
727,1
642,1
693,1
789,1
703,1
719,1
706,1
785,1
735,1
742,1
706,1
-20,1
746,1
873,1
791,1
745,1
877,1
782,1
887,1
25,1
836,1
884,1
869,1
863,1
949,1
942,1
947,1
1003,1
919,1
897,1
970,1
867,1
195,1
942,1
1070,1
984,1
1007,1
1063,1
1059,1
1048,1
1008,1
1136,1
263,1
1139,1
1068,1
1191,1
1075,1
1107,1
1166,1
1098,1
1234,1
1190,1
1242,1
1315,1
1269,1
1344,1
2079,1
1280,1
1355,1
1281,1
1296,1
1334,1
2195,1
1366,1
1392,1
2251,1
1456,1
1524,1
1458,1
1518,1
2255,1
1424,1
1587,1
1506,1
1513,1
1594,1
1653,1
1671,1
1530,1
1659,1
1592,1
1703,1
1735,1
898,1
1712,1
1740,1
1550,1
1735,1
1737,1
2613,1
1829,1
1813,1
2624,1
1855,1
1773,1
1863,1
1823,1
1809,1
2666,1
1878,1
1900,1
1914,1
1909,1
1965,1
1966,1
1945,1
1994,1
2010,1
2085,1
2008,1
2885,1
1270,1
2034,1
2176,1
2107,1
2116,1
2185,1
2177,1
3030,1
2140,1
2179,1
2151,1
2232,1
2257,1
2309,1
2333,1
2267,1
2335,1
2388,1
2431,1
2426,1
2343,1
2423,1
2400,1
2448,1
2338,1
2422,1
2476,1
2450,1
2490,1
2536,1
2505,1
2497,1
2532,1
2626,1
3457,1
2584,1
2597,1
2719,1
2601,1
2640,1
2613,1
2714,1
2661,1
1874,1
2735,1
2739,1
2711,1
3572,1
2750,1
2787,1
2708,1
2820,1
3644,1
2817,1
2859,1
2823,1
2928,1
2867,1
2911,1
2911,1
2955,1
2896,1
2989,1
2919,1
2881,1
3087,1
2964,1
2992,1
2930,1
3085,1
3022,1
3053,1
3058,1
3060,1
3067,1
3057,1
3054,1
3148,1
3153,1
3050,1
3129,1
3193,1
3169,1
3203,1
3127,1
3255,1
3181,1
3250,1
3294,1
3316,1
3252,1
3183,1
3196,1
3194,1
3202,1
3366,1
3282,1
3337,1
3351,1
3322,1
3264,1
3288,1
3318,1
3338,1
3255,1
3259,1
3399,1
3385,1
3416,1
4139,1
3312,1
3345,1
3351,1
3467,1
3379,1
3360,1
3514,1
3436,1
3497,1
3352,1
3321,1
3401,1
3450,1
2662,1
3458,1
3468,1
3422,1
3429,1
3487,1
3538,1
3377,1
3442,1
3476,1
3389,1
3509,1
3487,1
3492,1
3467,1
3406,1
4276,1
3418,1
4351,1
3588,1
3530,1
2698,1
3521,1
3450,1
3532,1
3471,1
3503,1
3505,1
3404,1
4316,1
3509,1
3531,1
3415,1
3514,1
3508,1
3482,1
3450,1
3528,1
3478,1
3507,1
3479,1
2728,1
3495,1
3466,1
3508,1
3566,1
3380,1
3430,1
3501,1
3418,1
4275,1
3418,1
3425,1
3523,1
3415,1
3436,1
2680,1
3359,1
3446,1
4260,1
3369,1
3385,1
3355,1
3424,1
3385,1
3390,1
3402,1
3367,1
3344,1
4202,1
3359,1
3370,1
4135,1
3419,1
3362,1
3323,1
2588,1
3376,1
3296,1
3310,1
3302,1
3365,1
3281,1
3345,1
4056,1
4054,1
3195,1
3270,1
3199,1
3304,1
3185,1
3190,1
3255,1
3222,1
3294,1
3125,1
3165,1
3197,1
3965,1
3927,1
3147,1
3054,1
2350,1
3094,1
3143,1
2998,1
3119,1
3012,1
3100,1
3025,1
2989,1
2904,1
2906,1
3711,1
2979,1
2950,1
2889,1
2971,1
2908,1
3001,1
2883,1
2994,1
2950,1
2838,1
2859,1
2846,1
2914,1
2757,1
2793,1
2843,1
2760,1
2854,1
2819,1
2806,1
2671,1
2742,1
2663,1
2707,1
2647,1
2603,1
2693,1
2575,1
2712,1
2668,1
2705,1
2646,1
2608,1
2610,1
2497,1
2412,1
2505,1
2505,1
2524,1
2524,1
2513,1
2448,1
2393,1
2366,1
2356,1
2349,1
2355,1
2222,1
2291,1
2314,1
2236,1
3149,1
2319,1
2247,1
2200,1
2188,1
2205,1
2244,1
2194,1
2209,1
2164,1
2212,1
2108,1
2044,1
2860,1
2132,1
1991,1
2120,1
1290,1
2076,1
2008,1
1989,1
1986,1
2010,1
1967,1
1942,1
1889,1
1843,1
1887,1
2724,1
1852,1
1826,1
1876,1
1825,1
1852,1
1842,1
1762,1
1737,1
1734,1
1665,1
1632,1
1686,1
1655,1
1644,1
921,1
1699,1
1613,1
1570,1
1649,1
1532,1
1616,1
734,1
1579,1
1493,1
2241,1
1437,1
1569,1
1511,1
1579,1
1427,1
1422,1
1464,1
1403,1
1454,1
1349,1
632,1
1367,1
1242,1
1345,1
446,1
1280,1
1312,1
1202,1
1220,1
1289,1
2024,1
1242,1
1219,1
1194,1
1266,1
1168,1
498,1
1079,1
1169,1
1166,1
322,1
1082,1
1184,1
1089,1
1108,1
1819,1
1064,1
1078,1
979,1
1060,1
1004,1
976,1
993,1
894,1
960,1
952,1
974,1
898,1
850,1
848,1
918,1
914,1
792,1
816,1
829,1
757,1
801,1
884,1
800,1
805,1
792,1
877,1
818,1
643,1
743,1
845,1
746,1
823,1
689,1
764,1
611,1
670,1
-100,1
668,1
645,1
593,1
654,1
620,1
623,1
679,1
734,1
656,1
603,1
528,1
538,1
602,1
562,1
1359,1
605,1
629,1
610,1
484,1
596,1
639,1
456,1
579,1
555,1
532,1
594,1
553,1
589,1
619,1
520,1
-256,1
1394,1
546,1
1289,1
524,1
410,1
537,1
580,1
566,1
480,1
591,1
547,1
478,1
514,1
526,1
529,1
1340,1
555,1
509,1
-315,1
493,1
569,1
593,1
430,1
482,1
502,1
519,1
543,1
589,1
588,1
477,1
455,1
548,1
554,1
557,1
474,1
476,1
469,1
532,1
586,1
502,1
454,1
468,1
484,1
627,1
505,1
551,1
577,1
513,1
479,1
501,1
523,1
550,1
563,1
489,1
568,1
537,1
1354,1
654,1
493,1
660,1
724,1
599,1
543,1
595,1
672,1
669,1
681,1
701,1
734,1
592,1
577,1
650,1
731,1
754,1
749,1
710,1
692,1
725,1
758,1
836,1
697,1
776,1
796,1
801,1
785,1
873,1
838,1
882,1
870,1
778,1
832,1
867,1
968,1
919,1
915,1
866,1
948,1
1076,1
947,1
923,1
1098,1
920,1
970,1
1087,1
972,1
909,1
1041,1
1072,1
1087,1
1134,1
1087,1
1075,1
1041,1
1026,1
1134,1
1149,1
1211,1
1162,1
1188,1
1190,1
369,1
1156,1
1174,1
1213,1
1247,1
1337,1
1282,1
1280,1
1285,1
1320,1
1368,1
1306,1
1357,1
1328,1
592,1
1379,1
1319,1
1508,1
1411,1
1507,1
1455,1
1492,1
1527,1
1538,1
1549,1
1575,1
1557,1
1676,1
1632,1
1562,1
1580,1
859,1
1640,1
1563,1
1721,1
1672,1
1695,1
1642,1
1759,1
990,1
1789,1
1826,1
1753,1
1794,1
1814,1
1852,1
1850,1
1887,1
1766,1
2762,1
1870,1
1911,1
1970,1
1913,1
1967,1
2039,1
1280,1
1959,1
1986,1
2011,1
2165,1
2798,1
2100,1
2102,1
1377,1
2118,1
2107,1
2274,1
2260,1
2130,1
2229,1
2241,1
2348,1
1460,1
2280,1
2275,1
1618,1
2315,1
2387,1
2305,1
2345,1
2328,1
2396,1
2484,1
2412,1
2388,1
2376,1
2489,1
2446,1
2514,1
2430,1
2470,1
2503,1
2476,1
2534,1
2643,1
2643,1
2558,1
2638,1
2651,1
2662,1
2719,1
2688,1
3482,1
2759,1
2695,1
2736,1
2666,1
2719,1
2708,1
2811,1
3568,1
2809,1
2730,1
2042,1
2878,1
2861,1
2885,1
2782,1
2921,1
2888,1
2892,1
2219,1
2934,1
3753,1
3042,1
2944,1
3012,1
2948,1
3064,1
3055,1
2991,1
3000,1
3008,1
3049,1
3049,1
2985,1
3069,1
3093,1
3064,1
3117,1
3170,1
3181,1
3168,1
3200,1
3168,1
3193,1
3185,1
3178,1
3116,1
3959,1
3193,1
2520,1
3248,1
3304,1
3347,1
3255,1
3225,1
3223,1
3279,1
3324,1
3294,1
3181,1
4117,1
3245,1
3391,1
3351,1
3301,1
3361,1
3273,1
3362,1
3303,1
3374,1
3409,1
3367,1
3404,1
3357,1
4199,1
3381,1
3476,1
3452,1
3419,1
3381,1
3489,1
3425,1
3398,1
3455,1
3515,1
4193,1
3385,1
3441,1
3410,1
3520,1
4250,1
3467,1
3539,1
3505,1
3506,1
3491,1
3482,1
3506,1
3469,1
3478,1
2776,1
3527,1
3505,1
3519,1
3466,1
3431,1
3477,1
3509,1
3547,1
4241,1
3518,1
3460,1
3529,1
3485,1
3420,1
3504,1
3554,1
3547,1
3579,1
3596,1
3539,1
3439,1
3450,1
3521,1
3521,1
3403,1
3571,1
3498,1
3470,1
3411,1
3427,1
3501,1
3441,1
3452,1
3446,1
3465,1
3481,1
3397,1
3497,1
3441,1
2741,1
2530,1
4191,1
2518,1
3424,1
3461,1
3397,1
3423,1
3390,1
3336,1
4213,1
3418,1
3352,1
3340,1
3400,1
3268,1
2563,1
3323,1
3306,1
2555,1
3377,1
3292,1
3355,1
3286,1
3245,1
3268,1
3340,1
3173,1
3197,1
3277,1
3168,1
3202,1
3210,1
3122,1
3188,1
3106,1
3100,1
4005,1
3196,1
3172,1
3072,1
3078,1
3159,1
3175,1
3122,1
3037,1
2969,1
3123,1
3095,1
3081,1
3085,1
2960,1
2996,1
3014,1
3016,1
3023,1
2925,1
3725,1
2948,1
2996,1
3013,1
2912,1
2944,1
2149,1
2045,1
2883,1
2848,1
2816,1
3004,1
3616,1
2783,1
2836,1
2764,1
2726,1
2739,1
2803,1
2632,1
2682,1
2640,1
2740,1
2631,1
2624,1
2668,1
2629,1
2627,1
2674,1
2537,1
2544,1
2566,1
2633,1
2544,1
2487,1
2401,1
2558,1
2475,1
2545,1
2494,1
2537,1
2537,1
2397,1
3315,1
2326,1
3231,1
2342,1
2388,1
2315,1
2351,1
2282,1
2284,1
2310,1
2317,1
2222,1
2234,1
2241,1
3056,1
2114,1
2132,1
2175,1
2146,1
2089,1
2178,1
2104,1
2164,1
2036,1
2032,1
1985,1
2047,1
2020,1
1960,1
2042,1
2002,1
2053,1
1963,1
1982,1
1893,1
1809,1
1847,1
1811,1
1853,1
1933,1
1867,1
1790,1
1878,1
1758,1
1740,1
1786,1
1724,1
1774,1
1694,1
1729,1
1644,1
1705,1
2447,1
1558,1
1621,1
1657,1
1617,1
1561,1
1622,1
1542,1
1520,1
1468,1
1510,1
2260,1
1445,1
1451,1
1389,1
1350,1
1394,1
1407,1
2149,1
1413,1
1433,1
1347,1
1391,1
1203,1
1386,1
1226,1
2033,1
1283,1
1253,1
1187,1
1146,1
476,1
1246,1
1207,1
1205,1
1954,1
1120,1
1133,1
1082,1
1136,1
1094,1
1131,1
362,1
980,1
971,1
232,1
904,1
928,1
1080,1
941,1
1027,1
925,1
891,1
1106,1
1720,1
959,1
841,1
1648,1
886,1
921,1
79,1
857,1
869,1
773,1
1728,1
790,1
818,1
865,1
1618,1
792,1
715,1
839,1
-46,1
729,1
791,1
701,1
683,1
831,1
638,1
682,1
704,1
676,1
727,1
